,avgpss,batchid,computingsite,cpu_eff,cpuconsumptiontime,modificationhost,pandaid,wall_time
9812,1708896.0,6465016,IN2P3-CC,0.97685814,9371,ccwsge0562,2858624163,9593
9813,1711257.0,6465224,IN2P3-CC,0.96307033,7641,ccwsge0158,2858624171,7934
9814,1719666.0,6465223,IN2P3-CC,0.95827,8198,ccwsge0126,2858624172,8555
9815,1689461.0,6464500,IN2P3-CC,0.9729946,8503,ccwsge0754,2858624175,8739
9816,1126507.0,6475673,IN2P3-CC,0.92214113,1137,ccwsge0704,2858847397,1233
9817,1691357.0,6454329,IN2P3-CC,0.97539264,17639,ccwsge0235,2858499655,18084
9818,1742258.0,6454330,IN2P3-CC,0.97795916,16772,ccwsge0330,2858499651,17150
9819,1468208.0,6459591,IN2P3-CC,0.96540684,9349,ccwsge0731,2858583909,9684
9820,1664591.0,6459593,IN2P3-CC,0.964565,7894,ccwsge1150,2858583897,8184
9821,1772838.0,6459575,IN2P3-CC,0.9590405,8476,ccwsge0704,2858583914,8838
9822,1888356.0,6454332,IN2P3-CC,0.97430754,17975,ccwsge0213,2858499653,18449
9823,1650177.0,6454334,IN2P3-CC,0.97555405,18357,ccwsge0130,2858499649,18817
9824,1668863.0,6454591,IN2P3-CC,0.9808088,16201,ccwsge0587,2858499660,16518
9825,949595.0,6475282,IN2P3-CC,0.88198197,979,ccwsge0711,2858843124,1110
9826,1297317.0,6469263,IN2P3-CC,0.88747835,1538,ccwsge0808,2858668839,1733
9827,1285381.0,6469265,IN2P3-CC,0.91161823,2197,ccwsge0169,2858668841,2410
9828,1332460.0,6474986,IN2P3-CC,0.92144835,4657,ccwsge0170,2858835767,5054
9829,1657396.0,6453677,IN2P3-CC,0.9765812,16305,ccwsge1134,2858499823,16696
9830,1771072.0,6452911,IN2P3-CC,0.97259563,9334,ccwsge0581,2858532113,9597
9831,1663521.0,6452915,IN2P3-CC,0.9685276,9663,ccwsge0606,2858532115,9977
9832,1760118.0,6452917,IN2P3-CC,0.96153414,8599,ccwsge1118,2858532119,8943
9833,1246798.0,6468862,IN2P3-CC,0.87783307,1588,ccwsge0606,2858668824,1809
9834,1286527.0,6469125,IN2P3-CC,0.9063313,2090,ccwsge0712,2858668830,2306
9835,1289461.0,6468819,IN2P3-CC,0.8911063,2054,ccwsge0241,2858668819,2305
9836,1287115.0,6469123,IN2P3-CC,0.8981071,2230,ccwsge0331,2858668829,2483
9837,1314437.0,6469214,IN2P3-CC,0.9059745,1850,ccwsge0768,2858668832,2042
9838,1285763.0,6469126,IN2P3-CC,0.9143882,2040,ccwsge1109,2858668833,2231
9839,1676319.0,6454738,IN2P3-CC,0.97785604,16383,ccwsge1116,2858500022,16754
9840,1625102.0,6454158,IN2P3-CC,0.9819147,16831,ccwsge0768,2858500171,17141
9841,1662490.0,6461528,IN2P3-CC,0.96317357,7114,ccwsge1144,2858623463,7386
9842,1616069.0,6461524,IN2P3-CC,0.9613654,8759,ccwsge0158,2858623442,9111
9843,1709928.0,6461521,IN2P3-CC,0.96105593,8810,ccwsge0715,2858623445,9167
9844,1763881.0,6461781,IN2P3-CC,0.9631042,8588,ccwsge0271,2858623447,8917
9845,1679329.0,6462559,IN2P3-CC,0.97354406,10966,ccwsge0781,2858623926,11264
9846,1733107.0,6466044,IN2P3-CC,0.96571714,7662,ccwsge0359,2858678034,7934
9847,1659266.0,6454592,IN2P3-CC,0.9824458,16622,ccwsge0768,2858499829,16919
9848,1791969.0,6453948,IN2P3-CC,0.98136234,17850,ccwsge0784,2858500142,18189
9849,1616518.0,6453457,IN2P3-CC,0.98256165,16340,ccwsge0580,2858499792,16630
9850,1710416.0,6455094,IN2P3-CC,0.97809464,16119,ccwsge0790,2858483634,16480
9851,1714992.0,6461777,IN2P3-CC,0.9601363,8454,ccwsge0225,2858623431,8805
9852,1735709.0,6462004,IN2P3-CC,0.9706822,10330,ccwsge0180,2858623958,10642
9853,1593349.0,6467601,IN2P3-CC,0.9719364,8312,ccwsge0769,2858630199,8552
9854,1608026.0,6467603,IN2P3-CC,0.96333253,8013,ccwsge0935,2858630207,8318
9855,1664157.0,6466368,IN2P3-CC,0.9679661,8219,ccwsge0609,2858629076,8491
9856,1638717.0,6466592,IN2P3-CC,0.96739954,8932,ccwsge0934,2858628873,9233
9857,1616704.0,6466280,IN2P3-CC,0.97018325,8525,ccwsge0597,2858628556,8787
9858,1216073.0,6483890,IN2P3-CC,0.90068966,2612,ccwsge0765,2858933085,2900
9859,1658269.0,6465527,IN2P3-CC,0.967389,9107,ccwsge0217,2858628551,9414
9860,1629408.0,6469014,IN2P3-CC,0.96956897,8953,ccwsge0596,2858630057,9234
9861,1631553.0,6466370,IN2P3-CC,0.9706923,9605,ccwsge0932,2858629205,9895
9862,1300440.0,6483971,IN2P3-CC,0.9106715,3038,ccwsge0830,2858933111,3336
9863,1625710.0,6467560,IN2P3-CC,0.9689774,9589,ccwsge1134,2858630038,9896
9864,1629484.0,6467562,IN2P3-CC,0.9619996,8987,ccwsge0732,2858630044,9342
9865,950770.0,6484482,IN2P3-CC,0.8831301,869,ccwsge0784,2858958158,984
9866,1632206.0,6465740,IN2P3-CC,0.96356064,9255,ccwsge0161,2858628807,9605
9867,1610718.0,6467581,IN2P3-CC,0.9683189,9475,ccwsge1116,2858630063,9785
9868,1621038.0,6469017,IN2P3-CC,0.976445,10322,ccwsge1152,2858630073,10571
9869,818741.0,6484568,IN2P3-CC,0.9014845,668,ccwsge0605,2858942974,741
9870,1647253.0,6453902,IN2P3-CC,0.9790267,20399,ccwsge0130,2858500162,20836
9871,1762887.0,6454569,IN2P3-CC,0.97755355,18117,ccwsge0221,2858499830,18533
9872,1605710.0,6467537,IN2P3-CC,0.9644439,8490,ccwsge0585,2858629525,8803
9873,1606879.0,6473070,IN2P3-CC,0.97035336,8019,ccwsge0793,2858679094,8264
9874,1626792.0,6473821,IN2P3-CC,0.96514744,6840,ccwsge0804,2858679119,7087
9875,1686214.0,6473820,IN2P3-CC,0.9624778,7054,ccwsge0259,2858679115,7329
9876,1616784.0,6466912,IN2P3-CC,0.96289605,6929,ccwsge0257,2858629346,7196
9877,1721412.0,6466377,IN2P3-CC,0.9612383,7514,ccwsge0275,2858629369,7817
9878,1670708.0,6468349,IN2P3-CC,0.9653064,7735,ccwsge1148,2858629396,8013
9879,1643018.0,6468557,IN2P3-CC,0.96974903,7341,ccwsge0569,2858629414,7570
9880,1587575.0,6468556,IN2P3-CC,0.965296,7371,ccwsge0602,2858629434,7636
9881,1622078.0,6467250,IN2P3-CC,0.963676,7959,ccwsge0931,2858629484,8259
9882,1599103.0,6468658,IN2P3-CC,0.9612515,7343,ccwsge0198,2858629475,7639
9883,1613397.0,6466288,IN2P3-CC,0.9749913,11267,ccwsge0583,2858628594,11556
9884,1616702.0,6465541,IN2P3-CC,0.96917325,9589,ccwsge0949,2858628605,9894
9885,1761038.0,6455664,IN2P3-CC,0.9777114,21275,ccwsge0193,2858500438,21760
9886,1640854.0,6466295,IN2P3-CC,0.9672382,8857,ccwsge0782,2858628610,9157
9887,1627117.0,6473501,IN2P3-CC,0.9682417,7500,ccwsge0752,2858678970,7746
9888,1633955.0,6469023,IN2P3-CC,0.964676,8739,ccwsge0132,2858630158,9059
9889,1299642.0,6483968,IN2P3-CC,0.9058151,3645,ccwsge0215,2858933116,4024
9890,1887292.0,6459220,IN2P3-CC,0.9775408,20718,ccwsge0132,2858546223,21194
9891,1823636.0,6460266,IN2P3-CC,0.9829045,16961,ccwsge1137,2858547823,17256
9892,1690034.0,6459112,IN2P3-CC,0.9828636,21795,ccwsge0568,2858546207,22175
9893,1800867.0,6455648,IN2P3-CC,0.9779163,20547,ccwsge0198,2858500424,21011
9894,1327452.0,6483967,IN2P3-CC,0.90428853,3184,ccwsge0190,2858933114,3521
9895,1619560.0,6469021,IN2P3-CC,0.9660053,8326,ccwsge0160,2858630133,8619
9896,1267687.0,6484267,IN2P3-CC,0.9022619,3231,ccwsge0137,2858933108,3581
9897,1672688.0,6469004,IN2P3-CC,0.96886486,8962,ccwsge1125,2858629705,9250
9898,1640569.0,6469007,IN2P3-CC,0.9676898,9584,ccwsge0147,2858629578,9904
9899,1657881.0,6467547,IN2P3-CC,0.9631306,8725,ccwsge0239,2858629644,9059
9900,1607073.0,6470756,IN2P3-CC,0.9596708,6996,ccwsge0685,2858678417,7290
9901,1626064.0,6474194,IN2P3-CC,0.96976995,8052,ccwsge0750,2858716040,8303
9902,1605956.0,6474254,IN2P3-CC,0.96960485,7337,ccwsge0807,2858716088,7567
9903,1293970.0,6485053,IN2P3-CC,0.91066045,3323,ccwsge0823,2858958296,3649
9904,1608347.0,6474315,IN2P3-CC,0.9633015,7061,ccwsge0820,2858716130,7330
9905,1633861.0,6474200,IN2P3-CC,0.97431874,8688,ccwsge0574,2858716068,8917
9906,1623601.0,6474259,IN2P3-CC,0.9715221,8904,ccwsge0581,2858716113,9165
9907,1702086.0,6474193,IN2P3-CC,0.9620995,7717,ccwsge0163,2858716053,8021
9908,1619585.0,6468524,IN2P3-CC,0.9622865,5690,ccwsge1124,2858641606,5913
9909,1713107.0,6474255,IN2P3-CC,0.95722073,6847,ccwsge0719,2858716103,7153
9910,1724850.0,6470184,IN2P3-CC,0.9721347,9873,ccwsge0339,2858676206,10156
9911,1330047.0,6485070,IN2P3-CC,0.7911785,2296,ccwsge1129,2858969084,2902
9912,1712275.0,6461078,IN2P3-CC,0.9683019,12830,ccwsge0162,2858623020,13250
9913,1646743.0,6470059,IN2P3-CC,0.97422427,9827,ccwsge0577,2858676165,10087
9914,1241692.0,6484934,IN2P3-CC,0.9053656,3071,ccwsge0819,2858947513,3392
9915,1299634.0,6485062,IN2P3-CC,0.9164015,3168,ccwsge0784,2858958348,3457
9916,1455947.0,6460866,IN2P3-CC,0.96786207,11173,ccwsge0198,2858622823,11544
9917,1617809.0,6468495,IN2P3-CC,0.96555585,6896,ccwsge0262,2858635943,7142
9918,1594698.0,6468521,IN2P3-CC,0.9590015,5801,ccwsge0764,2858641538,6049
9919,1643277.0,6468523,IN2P3-CC,0.9637996,6656,ccwsge1152,2858641542,6906
9920,1589461.0,6468520,IN2P3-CC,0.9516722,5179,ccwsge0937,2858641558,5442
9921,1650265.0,6468644,IN2P3-CC,0.966805,5592,ccwsge0586,2858641573,5784
9922,1619537.0,6468514,IN2P3-CC,0.9679468,6553,ccwsge0762,2858638025,6770
9923,1787158.0,6461038,IN2P3-CC,0.9686527,13380,ccwsge0127,2858622994,13813
9924,1660267.0,6461055,IN2P3-CC,0.9681148,12145,ccwsge0266,2858623000,12545
9925,1657811.0,6460977,IN2P3-CC,0.9656268,11855,ccwsge0126,2858622927,12277
9926,1677788.0,6460961,IN2P3-CC,0.97114134,11206,ccwsge0339,2858622931,11539
9927,1681307.0,6474248,IN2P3-CC,0.95673484,6833,ccwsge0119,2858716074,7142
9928,1610814.0,6468507,IN2P3-CC,0.96449924,5162,ccwsge0780,2858636032,5352
9929,1288349.0,6485058,IN2P3-CC,0.90530723,3241,ccwsge0563,2858958315,3580
9930,830132.0,6460952,IN2P3-CC,0.9692978,10892,ccwsge1141,2858622920,11237
9931,1592464.0,6469261,IN2P3-CC,0.9606868,5987,ccwsge0691,2858637879,6232
9932,1609712.0,6468509,IN2P3-CC,0.96412355,6369,ccwsge0161,2858637911,6606
9933,1694465.0,6469374,IN2P3-CC,0.9657348,6736,ccwsge0244,2858637929,6975
9934,1661767.0,6475637,IN2P3-CC,0.9628517,7050,ccwsge0713,2858716604,7322
9935,1686227.0,6475641,IN2P3-CC,0.9581307,7094,ccwsge0211,2858716612,7404
9936,1763427.0,6475639,IN2P3-CC,0.9569118,7573,ccwsge0219,2858716615,7914
9937,1274869.0,6484630,IN2P3-CC,0.90037,3407,ccwsge0229,2858945904,3784
9938,1699724.0,6475677,IN2P3-CC,0.96995604,7942,ccwsge0580,2858716588,8188
9939,1057236.0,6484408,IN2P3-CC,0.9080637,3536,ccwsge0194,2858945902,3894
9940,1711684.0,6475678,IN2P3-CC,0.9656138,7245,ccwsge0939,2858716591,7503
9941,1584697.0,6475864,IN2P3-CC,0.9677871,6910,ccwsge0579,2858716599,7140
9942,1710442.0,6474239,IN2P3-CC,0.9650206,7973,ccwsge0685,2858715994,8262
9943,1597461.0,6474235,IN2P3-CC,0.96807534,7399,ccwsge0799,2858715990,7643
9944,1619029.0,6474188,IN2P3-CC,0.96825397,8357,ccwsge0575,2858715993,8631
9945,1290631.0,6485056,IN2P3-CC,0.9162319,3161,ccwsge0765,2858958304,3450
9946,1263571.0,6485057,IN2P3-CC,0.90640396,3128,ccwsge0582,2858958308,3451
9947,1650059.0,6460962,IN2P3-CC,0.97409964,12712,ccwsge0806,2858622885,13050
9948,1588151.0,6460939,IN2P3-CC,0.9739791,12689,ccwsge0942,2858622888,13028
9949,1349124.0,6485048,IN2P3-CC,0.89876354,3489,ccwsge1132,2858952911,3882
9950,1675546.0,6460872,IN2P3-CC,0.96742225,11225,ccwsge0261,2858622812,11603
9951,1780688.0,6460836,IN2P3-CC,0.9655172,10612,ccwsge0172,2858622805,10991
9952,1612897.0,6470926,IN2P3-CC,0.97034067,9913,ccwsge0565,2858676061,10216
9953,1622866.0,6470929,IN2P3-CC,0.9761431,10802,ccwsge0601,2858676055,11066
9954,1691792.0,6475543,IN2P3-CC,0.9677332,7138,ccwsge0593,2858716548,7376
9955,1708850.0,6475548,IN2P3-CC,0.9589021,6673,ccwsge0128,2858716555,6959
9956,1646603.0,6460955,IN2P3-CC,0.958206,10661,ccwsge0189,2858622965,11126
9957,1638902.0,6460873,IN2P3-CC,0.9664471,10859,ccwsge0222,2858622834,11236
9958,1635869.0,6470060,IN2P3-CC,0.96608996,9772,ccwsge0188,2858676183,10115
9959,1644659.0,6469579,IN2P3-CC,0.9690941,10034,ccwsge0336,2858676185,10354
9960,1824638.0,6458948,IN2P3-CC,0.97525257,19113,ccwsge0220,2858546154,19598
9961,1718875.0,6457287,IN2P3-CC,0.97898614,19660,ccwsge0933,2858545633,20082
9962,1876734.0,6458956,IN2P3-CC,0.97764546,19374,ccwsge1140,2858546096,19817
9963,1562708.0,6425281,IN2P3-CC,0.9571905,6596,ccwsge0357,2858280784,6891
9964,1735192.0,6425348,IN2P3-CC,0.9570389,6839,ccwsge0947,2858280792,7146
9965,1947724.0,6458887,IN2P3-CC,0.9754976,18672,ccwsge0331,2858545967,19141
9966,1942979.0,6458567,IN2P3-CC,0.9756604,18800,ccwsge0258,2858545495,19269
9967,1683611.0,6458993,IN2P3-CC,0.98149717,18513,ccwsge0753,2858546184,18862
9968,1726902.0,6458927,IN2P3-CC,0.976558,20371,ccwsge0239,2858546107,20860
9969,2022788.0,6458942,IN2P3-CC,0.9830565,20771,ccwsge0600,2858546082,21129
9970,1945029.0,6458755,IN2P3-CC,0.97735345,22571,ccwsge0256,2858545892,23094
9971,1913194.0,6457245,IN2P3-CC,0.9782609,21645,ccwsge0685,2858545550,22126
9972,1896786.0,6458991,IN2P3-CC,0.98186725,18194,ccwsge0755,2858546185,18530
9973,1824286.0,6458994,IN2P3-CC,0.9781521,19162,ccwsge0123,2858546190,19590
9974,1757534.0,6457579,IN2P3-CC,0.9780775,19943,ccwsge0255,2858545463,20390
9975,1926352.0,6458744,IN2P3-CC,0.97975993,19508,ccwsge0820,2858545872,19911
9976,1921818.0,6458892,IN2P3-CC,0.9772794,19958,ccwsge0115,2858545968,20422
9977,1628739.0,6473494,IN2P3-CC,0.9780173,9076,ccwsge0797,2858678948,9280
9978,1597360.0,6472815,IN2P3-CC,0.96995074,7876,ccwsge0777,2858678951,8120
9979,1371686.0,6467586,IN2P3-CC,0.97232884,9628,ccwsge1146,2858630077,9902
9980,1646928.0,6466685,IN2P3-CC,0.9685576,8810,ccwsge0582,2858629181,9096
9981,1643531.0,6471077,IN2P3-CC,0.9674234,8523,ccwsge1124,2858678598,8810
9982,1643229.0,6472697,IN2P3-CC,0.96736103,8684,ccwsge0599,2858678745,8977
9983,1592745.0,6473243,IN2P3-CC,0.95857495,5785,ccwsge1145,2858678662,6035
9984,1745033.0,6473245,IN2P3-CC,0.95996493,6570,ccwsge0761,2858678669,6844
9985,1598361.0,6472046,IN2P3-CC,0.966382,7129,ccwsge0757,2858677827,7377
9986,1752727.0,6472211,IN2P3-CC,0.97272956,7776,ccwsge1149,2858678673,7994
9987,1613127.0,6473249,IN2P3-CC,0.965153,7949,ccwsge0807,2858678677,8236
9988,1685209.0,6470457,IN2P3-CC,0.9600863,7120,ccwsge0247,2858677749,7416
9989,1598204.0,6470450,IN2P3-CC,0.9548944,6965,ccwsge0167,2858677751,7294
9990,1586632.0,6472733,IN2P3-CC,0.9632588,6633,ccwsge0825,2858678754,6886
9991,1308191.0,6473481,IN2P3-CC,0.97336537,8515,ccwsge0570,2858678906,8748
9992,1628640.0,6466394,IN2P3-CC,0.9639931,7764,ccwsge0732,2858628699,8054
9993,1633320.0,6472807,IN2P3-CC,0.9677088,8481,ccwsge0585,2858678928,8764
9994,1617532.0,6473487,IN2P3-CC,0.95562804,6741,ccwsge0198,2858678932,7054
9995,1622204.0,6470479,IN2P3-CC,0.9773982,9384,ccwsge0575,2858677804,9601
9996,1605259.0,6472731,IN2P3-CC,0.962232,7898,ccwsge0794,2858678768,8208
9997,1601673.0,6472047,IN2P3-CC,0.9689292,7266,ccwsge0803,2858677837,7499
9998,1258756.0,6484412,IN2P3-CC,0.7881014,2146,ccwsge0762,2858945443,2723
9999,1602712.0,6472806,IN2P3-CC,0.960293,7473,ccwsge0168,2858678919,7782
10000,1736595.0,6472813,IN2P3-CC,0.9644628,8169,ccwsge0250,2858678943,8470
10001,1657987.0,6470491,IN2P3-CC,0.961407,6751,ccwsge0936,2858677845,7022
10002,1600036.0,6470494,IN2P3-CC,0.970694,7287,ccwsge0809,2858677843,7507
10003,1624071.0,6472390,IN2P3-CC,0.9634505,6880,ccwsge1119,2858677851,7141
10004,1591255.0,6470976,IN2P3-CC,0.95544875,7356,ccwsge1142,2858678558,7699
10005,1762317.0,6455661,IN2P3-CC,0.97875434,20869,ccwsge0210,2858500423,21322
10006,1600979.0,6470975,IN2P3-CC,0.9638812,7659,ccwsge0108,2858678562,7946
10007,1756300.0,6467531,IN2P3-CC,0.963987,8298,ccwsge0701,2858629496,8608
10008,1650935.0,6472734,IN2P3-CC,0.96722597,8647,ccwsge0162,2858678764,8940
10009,1616010.0,6470474,IN2P3-CC,0.9728165,7730,ccwsge0607,2858677777,7946
10010,1609836.0,6470475,IN2P3-CC,0.975098,8458,ccwsge0833,2858677779,8674
10011,1590609.0,6471644,IN2P3-CC,0.96616185,7081,ccwsge1161,2858677783,7329
10012,1585196.0,6471643,IN2P3-CC,0.964623,7253,ccwsge0803,2858677785,7519
10013,1611873.0,6472738,IN2P3-CC,0.9680593,7577,ccwsge0790,2858678904,7827
10014,1745907.0,6460750,IN2P3-CC,0.9682058,11176,ccwsge0138,2858620821,11543
10015,1603228.0,6474703,IN2P3-CC,0.96265143,6753,ccwsge0803,2858716349,7015
10016,1613671.0,6474714,IN2P3-CC,0.96910834,8282,ccwsge0575,2858716354,8546
10017,1600050.0,6474731,IN2P3-CC,0.95571953,7252,ccwsge0122,2858716376,7588
10018,1698001.0,6474719,IN2P3-CC,0.96759427,8032,ccwsge0331,2858716362,8301
10019,1648792.0,6474716,IN2P3-CC,0.9645019,7010,ccwsge0760,2858716369,7268
10020,1718111.0,6474718,IN2P3-CC,0.9675333,7629,ccwsge0337,2858716384,7885
10021,1616054.0,6474856,IN2P3-CC,0.9594827,6678,ccwsge0148,2858716401,6960
10022,1608381.0,6474836,IN2P3-CC,0.9731929,7297,ccwsge0810,2858716385,7498
10023,1613254.0,6474858,IN2P3-CC,0.9662745,7392,ccwsge0754,2858716409,7650
10024,1720518.0,6474863,IN2P3-CC,0.96828866,7084,ccwsge0145,2858716415,7316
10025,1706177.0,6474862,IN2P3-CC,0.9663068,8145,ccwsge0733,2858716416,8429
10026,1589874.0,6468506,IN2P3-CC,0.96194875,6042,ccwsge0700,2858636014,6281
10027,1765863.0,6473832,IN2P3-CC,0.9669911,6855,ccwsge1121,2858680511,7089
10028,1621111.0,6473835,IN2P3-CC,0.9696668,6809,ccwsge0189,2858680515,7022
10029,1685570.0,6469676,IN2P3-CC,0.95004994,4755,ccwsge1111,2858641656,5005
10030,1756534.0,6469209,IN2P3-CC,0.9626693,5828,ccwsge1108,2858635981,6054
10031,1651930.0,6469207,IN2P3-CC,0.9619873,5770,ccwsge0149,2858635986,5998
10032,1585202.0,6469206,IN2P3-CC,0.9701688,5919,ccwsge0765,2858635965,6101
10033,1607771.0,6468505,IN2P3-CC,0.9718486,6214,ccwsge0598,2858636001,6394
10034,1678515.0,6474493,IN2P3-CC,0.9624051,7603,ccwsge1127,2858716261,7900
10035,1223249.0,6484941,IN2P3-CC,0.9003765,3109,ccwsge0583,2858950895,3453
10036,1622735.0,6473829,IN2P3-CC,0.9653377,6489,ccwsge0799,2858680497,6722
10037,1602608.0,6473826,IN2P3-CC,0.96190053,6539,ccwsge1133,2858680501,6798
10038,1617770.0,6469534,IN2P3-CC,0.9731423,6522,ccwsge0592,2858641511,6702
10039,1650863.0,6469533,IN2P3-CC,0.96548164,6545,ccwsge0117,2858641509,6779
10040,1242628.0,6484634,IN2P3-CC,0.8546189,1693,ccwsge0750,2858945921,1981
10041,1585459.0,6474123,IN2P3-CC,0.9607533,6683,ccwsge0706,2858715950,6956
10042,1719858.0,6473845,IN2P3-CC,0.968705,7398,ccwsge0111,2858715952,7637
10043,1617080.0,6474126,IN2P3-CC,0.9645286,7233,ccwsge0795,2858715958,7499
10044,1601020.0,6474125,IN2P3-CC,0.9649621,8152,ccwsge0139,2858715963,8448
10045,1630724.0,6474172,IN2P3-CC,0.9702061,8662,ccwsge1151,2858715968,8928
10046,1580557.0,6474183,IN2P3-CC,0.9625599,6633,ccwsge0808,2858715971,6891
10047,1601991.0,6473851,IN2P3-CC,0.971892,8748,ccwsge0820,2858715975,9001
10048,1606703.0,6474175,IN2P3-CC,0.9617396,7541,ccwsge1147,2858715980,7841
10049,1621003.0,6473839,IN2P3-CC,0.96441007,7479,ccwsge0687,2858715944,7755
10050,1735740.0,6474122,IN2P3-CC,0.9678537,8099,ccwsge0354,2858715949,8368
10051,1905025.0,6476085,IN2P3-CC,0.9690325,8574,ccwsge0768,2858838903,8848
10052,1584673.0,6470542,IN2P3-CC,0.9641599,6295,ccwsge0769,2858678112,6529
10053,1559760.0,6470539,IN2P3-CC,0.9716059,7357,ccwsge0817,2858678124,7572
10054,1600741.0,6472862,IN2P3-CC,0.9577945,6740,ccwsge0341,2858678166,7037
10055,1641608.0,6470607,IN2P3-CC,0.9621483,7524,ccwsge0129,2858678146,7820
10056,1598484.0,6472861,IN2P3-CC,0.9589455,6984,ccwsge0756,2858678149,7283
10057,1584651.0,6470545,IN2P3-CC,0.96519476,8153,ccwsge0585,2858678155,8447
10058,1670783.0,6476072,IN2P3-CC,0.9758671,8694,ccwsge0805,2858716636,8909
10059,1591025.0,6472701,IN2P3-CC,0.9571203,6674,ccwsge0248,2858678081,6973
10060,1594486.0,6470529,IN2P3-CC,0.9665107,7850,ccwsge0567,2858678099,8122
10061,1586997.0,6470540,IN2P3-CC,0.9733754,7714,ccwsge0573,2858678102,7925
10062,1687314.0,6460758,IN2P3-CC,0.96687335,10449,ccwsge0187,2858620768,10807
10063,1737233.0,6425366,IN2P3-CC,0.9558513,7253,ccwsge0691,2858280806,7588
10064,1909608.0,6459206,IN2P3-CC,0.97866213,18346,ccwsge1125,2858546222,18746
10065,1614260.0,6425351,IN2P3-CC,0.9537945,7101,ccwsge0931,2858280795,7445
10066,1946654.0,6458906,IN2P3-CC,0.98084724,19102,ccwsge0828,2858546075,19475
10067,1867965.0,6458944,IN2P3-CC,0.97490615,18959,ccwsge0709,2858546148,19447
10068,2020475.0,6458625,IN2P3-CC,0.9795982,18726,ccwsge1161,2858545675,19116
10069,1657517.0,6458900,IN2P3-CC,0.9788568,17639,ccwsge1137,2858546173,18020
10070,1749842.0,6457581,IN2P3-CC,0.9775292,18880,ccwsge0362,2858545461,19314
10071,1746459.0,6457063,IN2P3-CC,0.9803004,20950,ccwsge0193,2858545689,21371
10072,1769809.0,6458609,IN2P3-CC,0.9816575,19106,ccwsge0760,2858545518,19463
10073,1945626.0,6457525,IN2P3-CC,0.9782099,20875,ccwsge0193,2858545480,21340
10074,1802542.0,6458889,IN2P3-CC,0.9766833,19771,ccwsge0114,2858545980,20243
10075,1812619.0,6457187,IN2P3-CC,0.97839284,19018,ccwsge1129,2858545715,19438
10076,1862792.0,6458759,IN2P3-CC,0.97896683,20619,ccwsge0170,2858545894,21062
10077,1791930.0,6458923,IN2P3-CC,0.97188956,21263,ccwsge0275,2858546170,21878
10078,1914098.0,6458621,IN2P3-CC,0.9771539,20188,ccwsge0124,2858545659,20660
10079,1871800.0,6457291,IN2P3-CC,0.9801471,19452,ccwsge0579,2858545544,19846
10080,1905740.0,6458872,IN2P3-CC,0.97368693,18761,ccwsge0217,2858545966,19268
10081,1713031.0,6458756,IN2P3-CC,0.97644997,20607,ccwsge1108,2858545878,21104
10082,1884644.0,6458939,IN2P3-CC,0.97592217,20266,ccwsge0266,2858546165,20766
10083,1690180.0,6458883,IN2P3-CC,0.9807895,19554,ccwsge0830,2858545955,19937
10084,1953034.0,6458866,IN2P3-CC,0.97784394,20699,ccwsge0121,2858545974,21168
10085,1605621.0,6473455,IN2P3-CC,0.96397835,7841,ccwsge0214,2858678720,8134
10086,1633380.0,6471081,IN2P3-CC,0.9755947,7915,ccwsge0597,2858678609,8113
10087,1751150.0,6471959,IN2P3-CC,0.95677495,7393,ccwsge0704,2858678658,7727
10088,1612313.0,6471966,IN2P3-CC,0.9640644,7780,ccwsge0766,2858678631,8070
10089,1597442.0,6471082,IN2P3-CC,0.96279013,8254,ccwsge0797,2858678639,8573
10090,1605114.0,6473081,IN2P3-CC,0.96662235,7269,ccwsge0758,2858678642,7520
10091,1737009.0,6471965,IN2P3-CC,0.9629319,8027,ccwsge0112,2858678653,8336
10092,1573011.0,6472959,IN2P3-CC,0.9656744,6780,ccwsge0808,2858678452,7021
10093,1595323.0,6472606,IN2P3-CC,0.97333336,7665,ccwsge0768,2858678011,7875
10094,1599820.0,6472608,IN2P3-CC,0.9683025,6965,ccwsge0798,2858678009,7193
10095,1667676.0,6470502,IN2P3-CC,0.964802,7675,ccwsge0934,2858677882,7955
10096,1641772.0,6472515,IN2P3-CC,0.9563918,7040,ccwsge0166,2858677916,7361
10097,1583127.0,6473663,IN2P3-CC,0.96790445,6725,ccwsge0795,2858679038,6948
10098,1633462.0,6473552,IN2P3-CC,0.9610917,6867,ccwsge0365,2858678981,7145
10099,1366138.0,6472939,IN2P3-CC,0.96813506,7626,ccwsge0221,2858679026,7877
10100,1707930.0,6473665,IN2P3-CC,0.966881,7970,ccwsge0766,2858679063,8243
10101,1663218.0,6472934,IN2P3-CC,0.96365696,7663,ccwsge0167,2858679010,7952
10102,1609739.0,6473657,IN2P3-CC,0.9646693,6826,ccwsge0774,2858679017,7076
10103,1579923.0,6473656,IN2P3-CC,0.9634542,6828,ccwsge1147,2858679019,7087
10104,1641154.0,6470511,IN2P3-CC,0.96522087,7299,ccwsge0692,2858677961,7562
10105,1611527.0,6470488,IN2P3-CC,0.9720842,8218,ccwsge0800,2858677865,8454
10106,1662800.0,6472527,IN2P3-CC,0.9562141,6486,ccwsge0226,2858678007,6783
10107,1593304.0,6470496,IN2P3-CC,0.9587254,7642,ccwsge0241,2858677889,7971
10108,1713009.0,6470523,IN2P3-CC,0.9521448,7103,ccwsge0155,2858678041,7460
